# time luminosity u_luminosity radius u_radius
6.674953334273595829e+00 1.248894844511601953e+38 8.853551190276620881e+36 1.011496859377776505e+06 9.387863766869473636e+01
6.826193485743715428e+00 1.237403982851277387e+38 8.679767087435554365e+36 1.011472469735138351e+06 9.103441312179658951e+01
6.962500431305670645e+00 1.227504633182714150e+38 8.532156515166844750e+36 1.011451503309150110e+06 8.878135312699238568e+01
7.085224900591128971e+00 1.218797785326856276e+38 8.409693914302986358e+36 1.011433091668776120e+06 8.688202522507390313e+01
7.195541694680287037e+00 1.211140626263442440e+38 8.300593163944596058e+36 1.011416915473341942e+06 8.523312174824253873e+01
7.294545966418809257e+00 1.204404003607853773e+38 8.213563842045808792e+36 1.011402705463333754e+06 8.394435155543688154e+01
7.383462493191473186e+00 1.198467946907442403e+38 8.140313657888788683e+36 1.011390195054648793e+06 8.287026566800146554e+01
7.465040482740732841e+00 1.193158869749445360e+38 8.076136203354998687e+36 1.011379023055697209e+06 8.204002142376714346e+01
7.545386361729470082e+00 1.187997052060017149e+38 8.014663039868860581e+36 1.011368169130434981e+06 8.129937754555206197e+01
7.668706722390197683e+00 1.180262180890575496e+38 7.930624972487252471e+36 1.011351948233902338e+06 8.016535119607540594e+01
7.836807338819198776e+00 1.169905278195972005e+38 7.834102810629824295e+36 1.011330280913167633e+06 7.882448766696234088e+01
8.026195884784101509e+00 1.158730965233994473e+38 7.740615877857403766e+36 1.011306992803250789e+06 7.771527710147164214e+01
8.241655731202627067e+00 1.146529809395015895e+38 7.654232920902894906e+36 1.011281578677672776e+06 7.678076438059973441e+01
8.485978886783414055e+00 1.133317155041989675e+38 7.576578222660534348e+36 1.011254164978282177e+06 7.571609270247608947e+01
8.767460152346757241e+00 1.118933450838823114e+38 7.495531761196768101e+36 1.011224104803594644e+06 7.488115143177559219e+01
9.102000401515397243e+00 1.102858619794155562e+38 7.421213918030817501e+36 1.011190614381479332e+06 7.398487274582484474e+01
9.512970759686140809e+00 1.084575191411793998e+38 7.341209686717040875e+36 1.011152309908953961e+06 7.282449619493685589e+01
1.004545702962786891e+01 1.062453087179710543e+38 7.192292559369978749e+36 1.011105677565334714e+06 7.047535591072345085e+01
1.069388192622136557e+01 1.037245115053344030e+38 6.894452114565069556e+36 1.011052482739499188e+06 6.605135689618931849e+01
1.135017800662171794e+01 1.013752394573254896e+38 6.561569732231159117e+36 1.011002995493991068e+06 6.194706713915464036e+01
1.203103532670502318e+01 9.913953297943535029e+37 6.254267896842048758e+36 1.010955808921685326e+06 5.881891709497521248e+01
1.272323776053963229e+01 9.704787955590016893e+37 6.008458710278274350e+36 1.010911354955506860e+06 5.644917084150466025e+01
1.342793517315294594e+01 9.507806322226564380e+37 5.821404303119676538e+36 1.010869114316206891e+06 5.451666575681247906e+01
1.414131824187643360e+01 9.317729653696496164e+37 5.692802131003802014e+36 1.010828282928038039e+06 5.253031788686122638e+01
1.487002901930100052e+01 9.132549534451845539e+37 5.593885202220736163e+36 1.010788539771478041e+06 5.073852438336478343e+01
1.560003128265088890e+01 8.956091310477926596e+37 5.494835406770855506e+36 1.010750580018092296e+06 4.925817977244314960e+01
1.634605485156498617e+01 8.781896365852463560e+37 5.386244017989613478e+36 1.010713187101760996e+06 4.750779569521139223e+01
1.710900755989132449e+01 8.608789017497369714e+37 5.265423635772608836e+36 1.010676032035900163e+06 4.588899246662970910e+01
1.788251404208131135e+01 8.438808677327068001e+37 5.129397111387107679e+36 1.010639525921205408e+06 4.474895765728693675e+01
1.866919935728219571e+01 8.269160813069754654e+37 4.960764616749107253e+36 1.010603228752183961e+06 4.458578062886979154e+01
1.946962709684885340e+01 8.099799396911753737e+37 4.762215647943608793e+36 1.010567235070621595e+06 4.541397354001411912e+01
2.026447376967553282e+01 7.937681357471851138e+37 4.574600714067784647e+36 1.010532910005032318e+06 4.647585617107257150e+01
2.098776699454174377e+01 7.796255644282945639e+37 4.417530183419935584e+36 1.010502882668382954e+06 4.718485911034005653e+01
2.163788188296894077e+01 7.674095054889887094e+37 4.288133455350796654e+36 1.010476811204724014e+06 4.734921919773427135e+01
2.222294072702061385e+01 7.567823305993550647e+37 4.180776397340839972e+36 1.010453962081287405e+06 4.736292882990414199e+01
2.274768679570115637e+01 7.474818396629354191e+37 4.087621455770694452e+36 1.010433981469812687e+06 4.737075503564746981e+01
2.321878264370752731e+01 7.393164039626183606e+37 4.002490899271527637e+36 1.010416334438182646e+06 4.729807790615034691e+01
2.364228476097923703e+01 7.320490305365329353e+37 3.920447377403863138e+36 1.010400640405642916e+06 4.716419884295974185e+01
2.402427748695481569e+01 7.255779236097058312e+37 3.844583351755427230e+36 1.010386685302127735e+06 4.701533901708051388e+01
2.437043593420821708e+01 7.199417574709859391e+37 3.758415730887311170e+36 1.010374559828898287e+06 4.711905571941822757e+01
2.468581904729944654e+01 7.149075882108540908e+37 3.680339106405240595e+36 1.010363697845503455e+06 4.732790092238398927e+01
2.497474130889895605e+01 7.102278718699482316e+37 3.621337951319005813e+36 1.010353566883391119e+06 4.741757480124910984e+01
2.524099664237292018e+01 7.059255041402438682e+37 3.570586777813184723e+36 1.010344235654348158e+06 4.747607570376104036e+01
2.548748043958767084e+01 7.019608562490459964e+37 3.526668977315656156e+36 1.010335643295727787e+06 4.749630972453086031e+01
2.571648808634199668e+01 6.983209113860019372e+37 3.488553593039974912e+36 1.010327750502805342e+06 4.754521777131014915e+01
2.593372517683746992e+01 6.948838634036774935e+37 3.452566702957657345e+36 1.010320297602765844e+06 4.760585091069030028e+01
2.615013972630549688e+01 6.914659433056910077e+37 3.417983119363054403e+36 1.010312886200351059e+06 4.765796445410193627e+01
2.645839824296126608e+01 6.866285496122791632e+37 3.376744177341749034e+36 1.010302386199921137e+06 4.769320721980308520e+01
2.672164031460124534e+01 6.825561810321522378e+37 3.343393377204253462e+36 1.010293517147670267e+06 4.775733734615042181e+01
2.705216329691756982e+01 6.774244474060701364e+37 3.303119420886861454e+36 1.010282382331735338e+06 4.785812839220927373e+01
2.746511921686760616e+01 6.710439547380170736e+37 3.258419202571410592e+36 1.010268562565297238e+06 4.793726207337847711e+01
2.801271394503419288e+01 6.625479658404917131e+37 3.205855984462198536e+36 1.010250262949161930e+06 4.792751766579686290e+01
2.880591998242744012e+01 6.502955814450791761e+37 3.137567317472975543e+36 1.010224148554963642e+06 4.765140845704505068e+01
2.991944459245132748e+01 6.334327042785912418e+37 3.050528917224174943e+36 1.010188442267267848e+06 4.707580212056199542e+01
3.103627581566252047e+01 6.170147594631793437e+37 2.999074470809931016e+36 1.010153558278414537e+06 4.652654095226960607e+01
3.222499174788390519e+01 6.003153245356022372e+37 2.960764911736802227e+36 1.010118235948510934e+06 4.630935834545793028e+01
3.346247159961785655e+01 5.843232974936496152e+37 2.919752053901557459e+36 1.010083987198830699e+06 4.671316461854130608e+01
3.475719150165241444e+01 5.684322179556233652e+37 2.844696969253299419e+36 1.010049466981658596e+06 4.635110771641158323e+01
3.611416682722483529e+01 5.526931385477160518e+37 2.740824225898820285e+36 1.010014963282529730e+06 4.573727514788825488e+01
3.754023388939094730e+01 5.370121160188706058e+37 2.634489386262891679e+36 1.009980367175964289e+06 4.542775919854953059e+01
3.903918396302469773e+01 5.213342533045478367e+37 2.522495158120249750e+36 1.009945749531840556e+06 4.571582767199160457e+01
4.043646738894312875e+01 5.074269483066671254e+37 2.401140244738304402e+36 1.009914553881628788e+06 4.630411871721001660e+01
4.170275364163535414e+01 4.952118254093534155e+37 2.286501007512248539e+36 1.009887067766049411e+06 4.695454051387108763e+01
4.284623575272416929e+01 4.845831239623149479e+37 2.190806108723568062e+36 1.009863093310417258e+06 4.776490976233323948e+01
4.387612275624996983e+01 4.753249454494425766e+37 2.113469550043244630e+36 1.009842030250580516e+06 4.859169666279394306e+01
4.480210385331156431e+01 4.670519498544287567e+37 2.061590150569153924e+36 1.009823281517742784e+06 4.952341662656082377e+01
4.563457675544486847e+01 4.598357455822105276e+37 2.016856135673414131e+36 1.009806871285463683e+06 5.028993574469345873e+01
4.638397566552157514e+01 4.534099521489968388e+37 1.982144412221759780e+36 1.009792151510101045e+06 5.102756787119508886e+01
4.706103481412719702e+01 4.477984023444833421e+37 1.948545260976833088e+36 1.009779233066843939e+06 5.157421384487678750e+01
4.767631129951041657e+01 4.427759991797745186e+37 1.913174389679094270e+36 1.009767621205841191e+06 5.203440686317025410e+01
4.823995872728119139e+01 4.382963186144372464e+37 1.879767159037904371e+36 1.009757125370245194e+06 5.246627543237101321e+01
4.876176869282789994e+01 4.342512860784061930e+37 1.849023791847356999e+36 1.009747536102049751e+06 5.286964577138702026e+01
4.925105043219809886e+01 4.304712737325252227e+37 1.820282903730893706e+36 1.009738566098012263e+06 5.325826829148329011e+01
4.971576216522225877e+01 4.269134420281043530e+37 1.794330427968722111e+36 1.009730098105736775e+06 5.366306449857579963e+01
5.016527890417637536e+01 4.234793487023883831e+37 1.770308801474826954e+36 1.009721917106103967e+06 5.408070631030448538e+01
5.061504208054248011e+01 4.200890434801588583e+37 1.746234997082638980e+36 1.009713874416236067e+06 5.468312265646786585e+01
5.110752110822795657e+01 4.167211685735681608e+37 1.723476508672353142e+36 1.009705556405550567e+06 5.604312176234145682e+01
5.208755437332001748e+01 4.093064089458566969e+37 1.699273045009138574e+36 1.009688051746240933e+06 5.704646043742651784e+01
5.276583549376664450e+01 4.041571788643315339e+37 1.668205948148260060e+36 1.009675961775846430e+06 5.795792095758735485e+01
5.411561492345936131e+01 3.938187700768663881e+37 1.653027226725550695e+36 1.009651715154651436e+06 5.921924008980328580e+01
5.537172855222161161e+01 3.839342782982720775e+37 1.626014547722625894e+36 1.009628702302628779e+06 6.092612045933881859e+01
5.664742408623715164e+01 3.738019429645863813e+37 1.598980577989022364e+36 1.009605155886807013e+06 6.249083341471451547e+01
5.788615764361748006e+01 3.641745186207888280e+37 1.570856419810444138e+36 1.009582736489263829e+06 6.458107120990075600e+01
5.910105916517932201e+01 3.549714143837938915e+37 1.559638530956818723e+36 1.009561167606029427e+06 6.738222514358837145e+01
6.029309301530884113e+01 3.461668701460841848e+37 1.565849642668916933e+36 1.009540594451659010e+06 7.079532255526245876e+01
6.146515883200481767e+01 3.375219019941272082e+37 1.593065806915343135e+36 1.009520128869301407e+06 7.440821249917591729e+01
6.262159426494326908e+01 3.290184743635151779e+37 1.621982459029877985e+36 1.009499946641592775e+06 7.798244253043384333e+01
6.376328715247655055e+01 3.206943674115443276e+37 1.662572729253842934e+36 1.009480138614857569e+06 8.158936594692528388e+01
6.489311535180604551e+01 3.125912896590954083e+37 1.719295089282450811e+36 1.009460854398895055e+06 8.535047095610090651e+01
6.601194597010180587e+01 3.046221624198644080e+37 1.802273162941202951e+36 1.009441734710457036e+06 8.926345676319891709e+01
6.712068661710509332e+01 2.968124731555432724e+37 1.906803136665101075e+36 1.009422944266698556e+06 9.309623035636413135e+01
6.818204328809952131e+01 2.895797458995402837e+37 2.013396660397329027e+36 1.009405443922095932e+06 9.675237881116456151e+01
6.915112056110228878e+01 2.831328369144877001e+37 2.114516591819446622e+36 1.009389674626257969e+06 1.000737878646412895e+02
7.004032964051293675e+01 2.773331965914806783e+37 2.212627645340250312e+36 1.009375334072172176e+06 1.031191845912420746e+02
7.086079635397618404e+01 2.720882673741696866e+37 2.304674261823969291e+36 1.009362207641242654e+06 1.057842424828333634e+02
7.162347623748792103e+01 2.672658645682551472e+37 2.387078237542210911e+36 1.009350073412073310e+06 1.081342168459930662e+02
7.234000764509255532e+01 2.627656245568603279e+37 2.463021736673164187e+36 1.009338740691246698e+06 1.102202392640083275e+02
7.302182397056458285e+01 2.585970626433028694e+37 2.539127353866827571e+36 1.009328190603011870e+06 1.123333963883541458e+02
7.368543832324940013e+01 2.546852944397371632e+37 2.617796479346342318e+36 1.009318191650515073e+06 1.144198485053351959e+02
7.436010160838486627e+01 2.506013170899492297e+37 2.681544980542686850e+36 1.009307712490996812e+06 1.161583830163136497e+02
7.512891416261845734e+01 2.458621218446062867e+37 2.755043442161677825e+36 1.009295553236707114e+06 1.181815258904745036e+02
7.623112245411903132e+01 2.391053832298055579e+37 2.855640656958969641e+36 1.009278278626593179e+06 1.209975351566799731e+02
7.727575955622887705e+01 2.329934761224108559e+37 2.941356048582234971e+36 1.009262371144401841e+06 1.233813779624246934e+02
7.838083062389341649e+01 2.268267491914495751e+37 3.016086408017749401e+36 1.009245998434777604e+06 1.256029427096836031e+02
7.948406610493111657e+01 2.207066411944500505e+37 3.093373441596012186e+36 1.009229597153077368e+06 1.278858372968890791e+02
8.050497323078889167e+01 2.150559174769331933e+37 3.163780012111417515e+36 1.009214324941507075e+06 1.300367930314348541e+02
8.144916910430765711e+01 2.099444882000077920e+37 3.215756442469443926e+36 1.009200492364551988e+06 1.317184926592336751e+02
8.232754877856496023e+01 2.053507845420582039e+37 3.257597355875136210e+36 1.009187915947011090e+06 1.332491304707516235e+02
8.315136449262354290e+01 2.011210179956311392e+37 3.295912197902281729e+36 1.009176194407460745e+06 1.346274404840072236e+02
8.393221621958218748e+01 1.971520656401758158e+37 3.332120436507622227e+36 1.009165065978244180e+06 1.359005639065476316e+02
8.468938811299449299e+01 1.933409786489870076e+37 3.359152250626563814e+36 1.009154315323450719e+06 1.369902341810244764e+02
8.546006930383737199e+01 1.894738578937240958e+37 3.382419590395630799e+36 1.009143354290144984e+06 1.380474507672057882e+02
8.636393493217474315e+01 1.850165279325561987e+37 3.404021013031240805e+36 1.009130674139286857e+06 1.391359713605586137e+02
8.759041393735969905e+01 1.791093689211255046e+37 3.427957764595763331e+36 1.009113610102833831e+06 1.404964372731463413e+02
8.879506794730696129e+01 1.734203051686175999e+37 3.454455571932205226e+36 1.009097110586122726e+06 1.419869223993805463e+02
8.997675888099183794e+01 1.680959814633724453e+37 3.474917891113682620e+36 1.009081320060519269e+06 1.432935259772238226e+02
9.107044587374548428e+01 1.633832558232025686e+37 3.494569253423873433e+36 1.009067057540544542e+06 1.444734583325517860e+02
9.208698678508517332e+01 1.590583526779266202e+37 3.514291875487013830e+36 1.009053805399652687e+06 1.457008851591111807e+02
9.303758611733792350e+01 1.549869816216420659e+37 3.534757758146597695e+36 1.009041150149007910e+06 1.469540292020341781e+02
9.393410088818200165e+01 1.512303045274313542e+37 3.554135445540660476e+36 1.009029330630569370e+06 1.481630596163369376e+02
9.479822382135898806e+01 1.476728615116915886e+37 3.570157147526824393e+36 1.009018022124186042e+06 1.493044988161586843e+02
9.567563305592921097e+01 1.441264998050808551e+37 3.580633529490288150e+36 1.009006636746874196e+06 1.503253224706351148e+02
9.672196712414006470e+01 1.399272417547322335e+37 3.578455227869252673e+36 1.008993216366457054e+06 1.512939206906230254e+02
9.829699713927402627e+01 1.336293391339874690e+37 3.553784448640366654e+36 1.008972695873101009e+06 1.521579562601643261e+02
9.989699172259861371e+01 1.274313087362047264e+37 3.532880606937560203e+36 1.008951865889222943e+06 1.532991341612828649e+02
1.016056605376797961e+02 1.211107835675800775e+37 3.520776651450406691e+36 1.008929949984831386e+06 1.549341771057330561e+02
1.033077407814271282e+02 1.150715517568072418e+37 3.507460628863944973e+36 1.008908428589824121e+06 1.567139847767094238e+02
1.048856493545390549e+02 1.096361512160208445e+37 3.489442428673538489e+36 1.008888668110760045e+06 1.583712189815271927e+02
1.063575219584163278e+02 1.047053301298370381e+37 3.466359637104824529e+36 1.008870148639414576e+06 1.597271680801115394e+02
1.077267690761873382e+02 1.002077885259510518e+37 3.444427168674459487e+36 1.008852894758541370e+06 1.610621108234074086e+02
1.090020166690956103e+02 9.619702227058234444e+36 3.420599865296913054e+36 1.008837126222363091e+06 1.621607286907147056e+02
1.101935428466968006e+02 9.253074481663980683e+36 3.385576952430096716e+36 1.008822515374235110e+06 1.628408019500123487e+02
1.113142662372920313e+02 8.919240815067112185e+36 3.341425541839368206e+36 1.008808982486210181e+06 1.631627613035854267e+02
1.123996716436231509e+02 8.604996471882766656e+36 3.296020742387541163e+36 1.008796074152894202e+06 1.633869013870849187e+02
1.135236536681768484e+02 8.293490641587311854e+36 3.250445512754407184e+36 1.008782898675091215e+06 1.635380331405541199e+02
1.148659241723144078e+02 7.934889510294641357e+36 3.186716924221932663e+36 1.008767401573199546e+06 1.633816220055870474e+02
1.161237828701850958e+02 7.605455391605212395e+36 3.124113288640848384e+36 1.008752825480022235e+06 1.630796964410087355e+02
1.173216005282738479e+02 7.300160000103433800e+36 3.054548182271796993e+36 1.008739085372284171e+06 1.623597188233517556e+02
1.184950382300885394e+02 7.012302230548360435e+36 2.979726158043330076e+36 1.008725909663230996e+06 1.613652975963026108e+02
1.197532516160208615e+02 6.713434443117133370e+36 2.899325784637776870e+36 1.008712099809738342e+06 1.602876429148598163e+02
1.212838250257918844e+02 6.369229666874271818e+36 2.796829051364778168e+36 1.008695648694855976e+06 1.585431146490814172e+02
1.227299398910836317e+02 6.064782953209557548e+36 2.697827112265135007e+36 1.008680667935557198e+06 1.566153682061696486e+02
1.241096128221979598e+02 5.790443088076923836e+36 2.598864270418858849e+36 1.008666875261851936e+06 1.543716076742788914e+02
1.254580668647031416e+02 5.533451165758859782e+36 2.499414602337686009e+36 1.008653664569885237e+06 1.519293135003016459e+02
1.268425511654495494e+02 5.275467142592708872e+36 2.395980044676774199e+36 1.008640264308485319e+06 1.493412311036147173e+02
1.284633155724659446e+02 4.987184430408379744e+36 2.260876348273395590e+36 1.008624912098474684e+06 1.453469605785982992e+02
1.304109727369868779e+02 4.657535584179449423e+36 2.086030412107793145e+36 1.008606853470127215e+06 1.397278682356951833e+02
1.323287859120973735e+02 4.349344770263029863e+36 1.919720233723532768e+36 1.008589512985603884e+06 1.340056175799200275e+02
1.342593168355888338e+02 4.071453586565272617e+36 1.758368849130455318e+36 1.008573249746816815e+06 1.280384903215167185e+02
1.362691193209029734e+02 3.800255806727374750e+36 1.596545640220941904e+36 1.008556855956615414e+06 1.216281351381475275e+02
1.384718548816526891e+02 3.531828583626807014e+36 1.429189257440634641e+36 1.008539864735487616e+06 1.144948127802865798e+02
1.411354168928810395e+02 3.242956738480132582e+36 1.238025478562106866e+36 1.008520724444087595e+06 1.057110544368107696e+02
1.450375737099675462e+02 2.876642582680383997e+36 9.903425835284156252e+35 1.008494914729616954e+06 9.340849534792856446e+01
1.496220892471756088e+02 2.588911936122380629e+36 7.889365787154933249e+35 1.008474105306843063e+06 8.267317513761702230e+01
1.541754912725882605e+02 2.496210620319842816e+36 6.108481471762023698e+35 1.008471755205465714e+06 7.364559337716619325e+01
1.600094443813650287e+02 2.472549294629892804e+36 0.000000000000000000e+00 1.008493500405697268e+06 0.000000000000000000e+00
