# time luminosity u_luminosity radius u_radius
-7.749961330046062358e+00 4.251629275508923012e+35 3.871958366914805945e+34 1.008571310013175709e+06 1.170687364775950954e+02
-7.749959128705086187e+00 4.252751555679221664e+35 3.879143568025647801e+34 1.008571282039694372e+06 1.170738696774702987e+02
-7.749955817213049158e+00 4.252650314979091018e+35 3.878448828897918770e+34 1.008571372594581102e+06 1.170604637853814012e+02
-7.749953396385535598e+00 4.252377438902229296e+35 3.876652326439869101e+34 1.008571443380607641e+06 1.170504124727119120e+02
-7.749950110868667252e+00 4.252282917517098083e+35 3.876011239886930292e+34 1.008571506130533293e+06 1.170421702837855662e+02
-7.749944217473967001e+00 4.252338160991798279e+35 3.876311318394410731e+34 1.008571578066667542e+06 1.170337114761555171e+02
-7.749937383428914472e+00 4.252371394594458747e+35 3.876460789229766548e+34 1.008571648508800077e+06 1.170261269032719724e+02
-7.749933827086351812e+00 4.252380815301887681e+35 3.876487772943154091e+34 1.008571683360267896e+06 1.170225693965990814e+02
-7.749927894386928529e+00 4.252389246507395270e+35 3.876485758614317714e+34 1.008571734802327235e+06 1.170176823963418400e+02
-7.749918454865110107e+00 4.252405270098056201e+35 3.876499404795789646e+34 1.008571802738993894e+06 1.170119851177172308e+02
-7.749914257554337382e+00 4.252414894149721841e+35 3.876521611570737629e+34 1.008571831945257145e+06 1.170096839514259273e+02
-7.749908414494711906e+00 4.252423647491012648e+35 3.876522542189144975e+34 1.008571869611982722e+06 1.170069299623953896e+02
-7.749896786801400594e+00 4.252442197405521945e+35 3.876531706622300668e+34 1.008571932291177218e+06 1.170031004602264062e+02
-7.749881894895224832e+00 4.253031518628773177e+35 3.880234149454827983e+34 1.008572002081705723e+06 1.169997035047261136e+02
-7.749876432892051525e+00 4.252477783572978104e+35 3.876567896454245987e+34 1.008572030890909606e+06 1.169982240809224123e+02
-7.749868313592742197e+00 4.252488667802769442e+35 3.876560967191647963e+34 1.008572066870854120e+06 1.169968078798930264e+02
-7.749852156179258600e+00 4.253080454990648166e+35 3.880267052748086674e+34 1.008572125954291550e+06 1.169954322914115039e+02
-7.749828884188900702e+00 4.253727389441816107e+35 3.884352161454507585e+34 1.008572203398784506e+06 1.169945513784504385e+02
-7.749800377641804516e+00 4.253771576302709564e+35 3.884365205255673911e+34 1.008572286919507780e+06 1.169949529847082772e+02
-7.749765482658403926e+00 4.254302722334516375e+35 3.887625419794909912e+34 1.008572378261563950e+06 1.169968877198362236e+02
-7.749755237251520157e+00 4.252668515294514813e+35 3.876647711445867079e+34 1.008572409416113398e+06 1.169972477891568587e+02
-7.749744859276688658e+00 4.252684585438905003e+35 3.876652931540753557e+34 1.008572437825166737e+06 1.169978985593779726e+02
-7.749724207111285068e+00 4.253896163656467708e+35 3.884444455652918110e+34 1.008572487975348253e+06 1.169997715479339320e+02
-7.749690614131395705e+00 4.253945557830657592e+35 3.884442188372856436e+34 1.008572570354434894e+06 1.170031141508644907e+02
-7.749662332658772357e+00 4.253990275213113352e+35 3.884461498627673584e+34 1.008572650643557659e+06 1.170056739479668266e+02
-7.749643218368873931e+00 4.253410558811080406e+35 3.880410587046678555e+34 1.008572713136369828e+06 1.170072432142088132e+02
-7.749627403754857369e+00 4.253435910642909509e+35 3.880424062873551790e+34 1.008572768739941763e+06 1.170085715553407795e+02
-7.749611956969602033e+00 4.253459823499029843e+35 3.880431657691575556e+34 1.008572824837118736e+06 1.170100068919630729e+02
-7.749598592010443099e+00 4.253481463687162480e+35 3.880444509177916021e+34 1.008572873908557463e+06 1.170114090322256146e+02
-7.749587834550766274e+00 4.252931431402611627e+35 3.876757245723154360e+34 1.008572914836690179e+06 1.170126140984127261e+02
-7.749578748800558969e+00 4.252946182570324320e+35 3.876766384834765144e+34 1.008572946895623230e+06 1.170138018615362796e+02
-7.749570594431133941e+00 4.252959420724538212e+35 3.876774589227939443e+34 1.008572974351177807e+06 1.170149670260150714e+02
-7.749563055302132852e+00 4.252971777154108989e+35 3.876782935790557238e+34 1.008572998550660792e+06 1.170161226151824536e+02
-7.749556091672275215e+00 4.252983083818988194e+35 3.876789964070307436e+34 1.008573019629050861e+06 1.170172577997992391e+02
-7.749549442683928646e+00 4.252994033784685444e+35 3.876797673481420622e+34 1.008573038682564045e+06 1.170183952408489034e+02
-7.749543160476605408e+00 4.253004235216703833e+35 3.876804030748336716e+34 1.008573055554635124e+06 1.170195175972548327e+02
-7.749536970048211515e+00 4.253014466784880983e+35 3.876811454165612803e+34 1.008573071237999829e+06 1.170206618991650060e+02
-7.749530996719840914e+00 4.253024055841605493e+35 3.876816792853909499e+34 1.008573085194997024e+06 1.170218049208604327e+02
-7.749524667509831488e+00 4.253034488310154850e+35 3.876824207625785090e+34 1.008573098838962964e+06 1.170230514416648191e+02
-7.749518042619456537e+00 4.253045372033797045e+35 3.876831740718054935e+34 1.008573111986016505e+06 1.170243891621713743e+02
-7.749510696477955207e+00 4.253057324868063639e+35 3.876839353277890135e+34 1.008573125139942276e+06 1.170259092402527017e+02
-7.749501536236493848e+00 4.253072284974370396e+35 3.876849212141237545e+34 1.008573139697886538e+06 1.170278486237530302e+02
-7.749488049812498502e+00 4.253664852677779411e+35 3.880580543812974800e+34 1.008573156651484547e+06 1.170307925088702490e+02
-7.749461211831658147e+00 4.254317571449069146e+35 3.884663984247676282e+34 1.008573189112798544e+06 1.170367077485173297e+02
-7.749407804250949994e+00 4.254876162222335372e+35 3.887921634247082847e+34 1.008573246529979631e+06 1.170486904792803386e+02
-7.749301523159374483e+00 4.255907970653620319e+35 3.894000306024155507e+34 1.008573346270026173e+06 1.170729958035406355e+02
-7.749090023789904080e+00 4.256468551726494092e+35 3.895747214289976495e+34 1.008573514378200867e+06 1.171222722265961664e+02
-7.748725654048030265e+00 4.257033429817854482e+35 3.895928523045607243e+34 1.008573768649957376e+06 1.172085191879345558e+02
-7.748560678897774778e+00 4.257300612412127944e+35 3.896096533041198204e+34 1.008573892077744473e+06 1.172482566701473701e+02
-7.748447873236727901e+00 4.257245655275792934e+35 3.894536746958805337e+34 1.008573975695956382e+06 1.172756447424984430e+02
-7.748320453174528666e+00 4.257678754946265950e+35 3.896269287269929012e+34 1.008574068268520758e+06 1.173067481837896793e+02
-7.748167596480925567e+00 4.257916539925196387e+35 3.896362586050463739e+34 1.008574177951701335e+06 1.173443033623956921e+02
-7.747984077723231167e+00 4.258201843426424831e+35 3.896476844715423347e+34 1.008574309520590585e+06 1.173897867291493213e+02
-7.747767015229328535e+00 4.258539146373218262e+35 3.896615891099902913e+34 1.008574467349892482e+06 1.174442507297521132e+02
-7.747535185961169191e+00 4.258900253614780844e+35 3.896776367824012065e+34 1.008574640396695118e+06 1.175033779024860934e+02
-7.747321842747624032e+00 4.259234026322547336e+35 3.896939720432631163e+34 1.008574806228497648e+06 1.175589210059446401e+02
-7.747128387825796381e+00 4.259537013505566647e+35 3.897094611256199168e+34 1.008574961832356523e+06 1.176103384767409779e+02
-7.746948889980558306e+00 4.259817982059820741e+35 3.897240989796394467e+34 1.008575110425544437e+06 1.176590269515752141e+02
-7.746780937653966248e+00 4.260080863860966192e+35 3.897381148420839606e+34 1.008575252815282787e+06 1.177054937381335407e+02
-7.746621988466358744e+00 4.260329592547722633e+35 3.897516300085475714e+34 1.008575390117748524e+06 1.177503039481855041e+02
-7.746469696037820540e+00 4.260567767135801179e+35 3.897647507543442140e+34 1.008575524233936099e+06 1.177940729575889520e+02
-7.746324401872698218e+00 4.260795117440994278e+35 3.897775973735312238e+34 1.008575654037290835e+06 1.178365888129790164e+02
-7.746183746392489411e+00 4.261015069295059013e+35 3.897901631430332511e+34 1.008575781123769237e+06 1.178784539958437563e+02
-7.746046608153847046e+00 4.261229494059379717e+35 3.898026112142280913e+34 1.008575906212273287e+06 1.179199478438494140e+02
-7.745912146143382415e+00 4.261439667220562759e+35 3.898149759290761693e+34 1.008576029858723399e+06 1.179612849126683756e+02
-7.745779671618947759e+00 4.261646704658835925e+35 3.898273375020630831e+34 1.008576152541438234e+06 1.180026481410260999e+02
-7.745648593088844791e+00 4.261851495892478808e+35 3.898397192016929826e+34 1.008576274698282010e+06 1.180442033572587945e+02
-7.745518412135425024e+00 4.262054864237923945e+35 3.898521941716462740e+34 1.008576396724118735e+06 1.180860993300247372e+02
-7.745388705137884244e+00 4.262257420114394609e+35 3.898647642172913654e+34 1.008576519052065792e+06 1.181284833351845407e+02
-7.745259107541642152e+00 4.262459817653904551e+35 3.898775225076447127e+34 1.008576641910726321e+06 1.181714666773078051e+02
-7.745129300310509279e+00 4.262668712431172882e+35 3.898805972475452127e+34 1.008576765740579111e+06 1.182153274949622954e+02
-7.744998997164657339e+00 4.262878881485988945e+35 3.898830229532275495e+34 1.008576890698929201e+06 1.182600347229412421e+02
-7.744868082139873877e+00 4.263090013129598209e+35 3.898856402385250367e+34 1.008577016957156011e+06 1.183056477280717047e+02
-7.744736604523495771e+00 4.263302058766139372e+35 3.898884722450338053e+34 1.008577144439277472e+06 1.183521658365756224e+02
-7.744604249091935344e+00 4.263515472899238882e+35 3.898914916620293876e+34 1.008577273504866404e+06 1.183997345767135840e+02
-7.744471044075908139e+00 4.263730251205908908e+35 3.898947304109673280e+34 1.008577403980543721e+06 1.184483407116403413e+02
-7.744336218631360680e+00 4.263947590555388906e+35 3.898981810702302340e+34 1.008577536664426327e+06 1.184983038077171784e+02
-7.744199802051298320e+00 4.264167501995924585e+35 3.899018907649974282e+34 1.008577671455649659e+06 1.185496330396510558e+02
-7.744061285251518711e+00 4.264387165627139440e+35 3.899112595095249492e+34 1.008577808985609096e+06 1.186023340216664508e+02
-7.743920279230223969e+00 4.264610209610776572e+35 3.899217449599803642e+34 1.008577949630284798e+06 1.186568120361731076e+02
-7.743777149138622917e+00 4.264836662014117871e+35 3.899326608403899824e+34 1.008578092834833311e+06 1.187129640874920682e+02
-7.743631028002710082e+00 4.265067744361285691e+35 3.899439825603222159e+34 1.008578239484911319e+06 1.187711849359221929e+02
-7.743481862111366354e+00 4.265303694128782601e+35 3.899558350743398649e+34 1.008578389526543091e+06 1.188315270433819677e+02
-7.743328847063821740e+00 4.265545651707221513e+35 3.899682094748378766e+34 1.008578543505793903e+06 1.188943102372127356e+02
-7.743171122681815177e+00 4.265795001382222662e+35 3.899812151564800507e+34 1.008578702323406469e+06 1.189599712188853289e+02
-7.743008808771264739e+00 4.266051648737219657e+35 3.899949334264071928e+34 1.008578865520061227e+06 1.190284467779507338e+02
-7.742840445280307904e+00 4.266323980467580165e+35 3.900013045243971227e+34 1.008579034451987129e+06 1.191004761978837649e+02
-7.742665299170766957e+00 4.266623484727809031e+35 3.899872910994296006e+34 1.008579209757088101e+06 1.191765593491020496e+02
-7.742482383036985993e+00 4.266938880555689436e+35 3.899747218805467338e+34 1.008579392053534160e+06 1.192570060160746550e+02
-7.742290139576653019e+00 4.267276287369771513e+35 3.899655814893813744e+34 1.008579589949232410e+06 1.193450054354008358e+02
-7.742223443914554082e+00 4.266740645511429300e+35 3.895214341996586745e+34 1.008579660041356576e+06 1.193763471843336248e+02
-7.742171647725626826e+00 4.266394625787181039e+35 3.892299175311313149e+34 1.008579714920008671e+06 1.194009631713042126e+02
-7.742068573294091038e+00 4.267440469129851116e+35 3.898028440096527411e+34 1.008579822558469372e+06 1.194497573075319536e+02
-7.741863455172278918e+00 4.268027673759348307e+35 3.899489375611671545e+34 1.008580031107913703e+06 1.195461665133593669e+02
-7.741627502735354938e+00 4.268441309021872000e+35 3.899395951838937540e+34 1.008580267770652426e+06 1.196578477887204457e+02
-7.741374806486419402e+00 4.268885962970662022e+35 3.899316264007038592e+34 1.008580516958186403e+06 1.197780664103296857e+02
-7.741100306433509104e+00 4.269368781057614157e+35 3.899238871359909744e+34 1.008580782356298063e+06 1.199090539637561363e+02
-7.740798496073693968e+00 4.608480308362041518e+35 1.215455702865378014e+35 1.008581068421245436e+06 1.200535222847589267e+02
-7.740463508860557340e+00 4.270488162539796740e+35 3.899097038884877459e+34 1.008581378914259491e+06 1.202141010680070110e+02
-7.740088067832402885e+00 4.287924713935730373e+35 4.045550208242523642e+34 1.008581720296790474e+06 1.203948726263306241e+02
-7.739661817584419623e+00 4.985781578082907711e+35 2.371247101227220395e+35 1.008582099950642791e+06 1.206009170326407656e+02
-7.739170234432094730e+00 4.284088841704027016e+35 3.990077240153530893e+34 1.008582527368883369e+06 1.208392274811902922e+02
-7.738591537476168014e+00 4.279713517872948986e+35 3.942270675767836044e+34 1.008583019110129448e+06 1.211211596308952920e+02
-7.737888527059112675e+00 4.286001886980048477e+35 3.985178801645265493e+34 1.008583599752593786e+06 1.214638220364555252e+02
-7.736994430204504170e+00 4.286216173389346653e+35 3.971644592308501610e+34 1.008584313274736633e+06 1.218985739728563402e+02
-7.735949661728227511e+00 4.283287005880594350e+35 3.931049323584080703e+34 1.008585112293113838e+06 1.224022417493777652e+02
-7.734672351754852571e+00 4.294758333511619442e+35 4.008963595065780682e+34 1.008586040843404946e+06 1.230077469417397680e+02
-7.733343657455407083e+00 4.295717980807590813e+35 3.994386495904786515e+34 1.008586963549327804e+06 1.236286996165524386e+02
-7.732063087256392464e+00 4.294618943450556619e+35 3.963996325986917233e+34 1.008587818975962349e+06 1.242187657598450699e+02
-7.730762669554678723e+00 4.294087764037907637e+35 3.940959685185834140e+34 1.008588660313920933e+06 1.248102842320210897e+02
-7.729391142624081112e+00 4.334219320980245096e+35 4.386070179835456445e+34 1.008589524396953406e+06 1.254259671778871592e+02
-7.727892859940766357e+00 4.301865399321273887e+35 3.963185573505649951e+34 1.008590448512254283e+06 1.260949603009276672e+02
-7.726255241839680821e+00 4.334057097453821428e+35 4.295915391994630711e+34 1.008591443274282734e+06 1.268265949739132736e+02
-7.724703597836196423e+00 4.301347724451547592e+35 3.917416596531132823e+34 1.008592377994783921e+06 1.275248737403193928e+02
-7.723213712757569738e+00 4.311114969581724253e+35 3.965615660140272264e+34 1.008593268719901913e+06 1.281990880116917140e+02
-7.721771086362423375e+00 4.317646921910925737e+35 3.994494014789962018e+34 1.008594127597462735e+06 1.288518846612083451e+02
-7.720364676701137796e+00 4.316129540827704568e+35 3.957995514216323326e+34 1.008594960419520270e+06 1.294910240908315870e+02
-7.718985524465097114e+00 4.319047388743337937e+35 3.958575840883899628e+34 1.008595773796014488e+06 1.301213835038390130e+02
-7.717624633209197782e+00 4.325285467572419074e+35 3.985798154434840796e+34 1.008596573448559735e+06 1.307468426185518240e+02
-7.716274473626981489e+00 4.316576223736371470e+35 3.906991477748723615e+34 1.008597367868901463e+06 1.313744410083984917e+02
-7.714930210757302120e+00 4.331635630627076529e+35 3.989071406631993580e+34 1.008598158551960718e+06 1.320049182700167307e+02
-7.713583359523909166e+00 4.325977869630376799e+35 3.927406215299123537e+34 1.008598950351649197e+06 1.326395082834523578e+02
-7.712228700576815754e+00 4.327439523166735109e+35 3.919320579206237267e+34 1.008599744233665173e+06 1.332796033241866098e+02
-7.710859751052339561e+00 4.391878949468545518e+35 4.668080568128941348e+34 1.008600548374951701e+06 1.339329758233444068e+02
-7.709468311528326012e+00 4.333525631691776846e+35 3.924650396262187004e+34 1.008601362548492965e+06 1.345989967661728031e+02
-7.708046202547848225e+00 4.338355540993432679e+35 3.937201493912659969e+34 1.008602191645728773e+06 1.352817451712964498e+02
-7.706584844476310536e+00 4.340971132827774548e+35 3.933864356775923256e+34 1.008603047512769001e+06 1.359929669365775169e+02
-7.705076167185325176e+00 4.345219409038299464e+35 3.970668140491620885e+34 1.008603931226817193e+06 1.367251887479410470e+02
-7.703507992002414539e+00 4.343997543027222354e+35 4.196232893534065272e+34 1.008604886469387333e+06 1.374396271688805768e+02
-7.701865614304551855e+00 4.359063498871247182e+35 3.982097107709803774e+34 1.008605911872418132e+06 1.381600205556295862e+02
-7.700131713922019117e+00 4.377172897051953840e+35 4.097724408804657541e+34 1.008606994394510635e+06 1.389333985058338499e+02
-7.698288727566250600e+00 4.356060395658265628e+35 3.933326070122113491e+34 1.008608141201786348e+06 1.397631356361491157e+02
-7.696313881155219860e+00 4.364617157153599778e+35 3.954015082374282170e+34 1.008609376769951428e+06 1.406583108890878577e+02
-7.694186715700197965e+00 4.373892442784001935e+35 3.980297357545665371e+34 1.008610712193377316e+06 1.416180334922516124e+02
-7.691877010700409301e+00 4.378436176015052129e+35 3.986338639138760105e+34 1.008612171953759738e+06 1.426539282827904458e+02
-7.689350834043580107e+00 4.404664491915136893e+35 3.801661401539572393e+34 1.008613782592858654e+06 1.437812633792048871e+02
-7.686564385003293864e+00 4.395783283785619021e+35 4.007833919097512988e+34 1.008615564660601434e+06 1.450491772738635063e+02
-7.683491070041782223e+00 4.410858495358879841e+35 4.088310091489352157e+34 1.008617545427751495e+06 1.464425916312285665e+02
-7.680400732933776453e+00 4.415693732642417464e+35 4.068117732466817824e+34 1.008619626307913917e+06 1.477895692017176259e+02
-7.677353655817569233e+00 4.428263716679480633e+35 4.047217307537872698e+34 1.008621570483921096e+06 1.492847922421134683e+02
-7.674349317254382186e+00 4.435080573761981281e+35 4.118463239944895015e+34 1.008623453662094777e+06 1.508066077981536637e+02
-7.671377149221370928e+00 4.444330139900410023e+35 4.195708594968292384e+34 1.008625302716647042e+06 1.523411623775135695e+02
-7.668426251446362585e+00 4.457173281517359853e+35 4.235562279197867843e+34 1.008627137955058482e+06 1.539131101589838408e+02
-7.665486774945748039e+00 4.469056822598641591e+35 4.281087093816049129e+34 1.008628978203111561e+06 1.555101052603343135e+02
-7.662549525091890246e+00 4.482689658542414998e+35 4.342941433233644802e+34 1.008630815657323343e+06 1.571384320374876609e+02
-7.659605506400112063e+00 4.494114559280985700e+35 4.402807646786523285e+34 1.008632664507928770e+06 1.588008447460250352e+02
-7.656645644499803893e+00 4.507888407680378074e+35 4.476001636012052150e+34 1.008634528116551461e+06 1.605025321301791905e+02
-7.653859981714049354e+00 4.522373491416029757e+35 4.548010022573223519e+34 1.008636283947414486e+06 1.621274000589800437e+02
-7.651219931722152978e+00 4.536494862455985220e+35 4.615752439187027126e+34 1.008637955922037829e+06 1.636886850279407497e+02
-7.648707379295956343e+00 4.548929506435513168e+35 4.727824164377242555e+34 1.008640581155195483e+06 1.641723632142544034e+02
-7.646307077651727013e+00 4.564506779856687208e+35 4.788754262642897170e+34 1.008645741339638131e+06 1.624780582228488015e+02
-7.644006152302608825e+00 4.579418399872614959e+35 4.875313308374676242e+34 1.008647803443457582e+06 1.634659266121585404e+02
-7.641793580769444816e+00 4.595222000902714428e+35 4.972331675460099451e+34 1.008650612849193159e+06 1.639005886189219439e+02
-7.639662909961771220e+00 4.611588028108121485e+35 5.080929666448156791e+34 1.008653181119016488e+06 1.645241394408820099e+02
-7.637605301017174497e+00 4.628594208615912078e+35 5.199980554764880497e+34 1.008655358304420020e+06 1.653828714498660588e+02
-7.635613594335154630e+00 4.643351214493213169e+35 5.357875268716471267e+34 1.008657255193666439e+06 1.663670991893565940e+02
-7.633683257663506083e+00 4.665102165351692556e+35 5.439979859711308213e+34 1.008658960302890511e+06 1.674131778896072831e+02
-7.631809656944824383e+00 4.683749905072846371e+35 5.582739574228486403e+34 1.008660541035447386e+06 1.684846132180330187e+02
-7.629987224587239325e+00 4.702271160870030891e+35 5.752037445440293137e+34 1.008662042914750171e+06 1.695568391000264228e+02
-7.628211181276128627e+00 4.724363906359703894e+35 5.890735990210662995e+34 1.008663481954123476e+06 1.706284245443649752e+02
-7.626478777005104348e+00 4.749387397882980961e+35 6.009489059262649601e+34 1.008664869134153472e+06 1.716913276107383126e+02
-7.624785681109642610e+00 4.760204715518479799e+35 6.385815196682231335e+34 1.008666324651618022e+06 1.726977522090010098e+02
-7.623127112936344929e+00 4.784842165759055049e+35 6.565478285782279526e+34 1.008667731330647017e+06 1.737040157994155152e+02
-7.621501586603699252e+00 4.802871625916690130e+35 6.886848533474444562e+34 1.008669155958667514e+06 1.746848833903768536e+02
-7.619908616659813561e+00 4.829214329911773530e+35 7.103184995039864382e+34 1.008670608384442050e+06 1.756348621327987019e+02
-7.618344357906607911e+00 4.848793117821101581e+35 7.463584901477045221e+34 1.008672094321911340e+06 1.765619322329771990e+02
-7.616806135803926736e+00 4.703938636371599645e+35 1.135024331785230047e+35 1.008673597021245514e+06 1.774724811793341246e+02
-7.615291171430726536e+00 4.826304116296851646e+35 9.395126339360512279e+34 1.008675106656511780e+06 1.783742917413721614e+02
-7.613798883830895647e+00 5.080335207656998800e+35 7.672346400761192907e+34 1.008676610993572627e+06 1.792729965660222717e+02
-7.612326883681816980e+00 4.946806579581660044e+35 8.932574695583427939e+34 1.008678102016964229e+06 1.801716608954797323e+02
-7.610875683109043166e+00 4.974111716871322691e+35 9.337595577597929719e+34 1.008679567174751312e+06 1.810700425133473175e+02
-7.609441830180003308e+00 4.999712857817715974e+35 9.797798006671965627e+34 1.008681002779779490e+06 1.819722364509563874e+02
-7.608023432941990905e+00 5.027212200710719648e+35 1.026639584075664008e+35 1.008682408565812511e+06 1.828792860777317344e+02
-7.606618569960119203e+00 5.055108409905071517e+35 1.075857117891709222e+35 1.008683784681197139e+06 1.837883851278053271e+02
-7.605225178107502870e+00 5.084015329085934367e+35 1.126706396116036049e+35 1.008685132726789219e+06 1.846994747288941312e+02
-7.603844213328557089e+00 5.113849421646854468e+35 1.179212441424297138e+35 1.008686456057292526e+06 1.856101643651011841e+02
-7.602473195554921404e+00 5.145108101933821253e+35 1.233442314907565124e+35 1.008687760614867904e+06 1.865240350041088959e+02
-7.601109831506619230e+00 5.178611489292004444e+35 1.288166224116788789e+35 1.008689055795654189e+06 1.874439975646352536e+02
-7.599748194668791257e+00 5.215640133196262578e+35 1.345264690013154510e+35 1.008690342933314038e+06 1.883668404643521228e+02
-7.598293769959127530e+00 5.248530997816655664e+35 1.415671954505506551e+35 1.008691713824667153e+06 1.893590843466173510e+02
-7.596694541760371067e+00 5.287850450792006308e+35 1.491719829180129339e+35 1.008693215686059440e+06 1.904484168331902083e+02
-7.594883255529566668e+00 5.345626796793265313e+35 1.571610297146401061e+35 1.008694907254191232e+06 1.916855776503064135e+02
-7.593060998493456282e+00 5.389201551486171669e+35 1.671714190354130141e+35 1.008696597673872602e+06 1.929350173090456906e+02
-7.591260479384800419e+00 5.430293045095356854e+35 1.778378566331005764e+35 1.008698267455344554e+06 1.941786747131046411e+02
-7.589470773935317993e+00 5.478385525523542980e+35 1.884291107615921205e+35 1.008699929552214569e+06 1.954263831654760963e+02
-7.587695757320034318e+00 5.528943276435457947e+35 1.992042399613639385e+35 1.008701572050498100e+06 1.966700071924557278e+02
-7.585929435052094050e+00 5.582255348531039722e+35 2.101773479739966114e+35 1.008703200999155990e+06 1.979103243148406079e+02
-7.584169103720341809e+00 5.634492546895777373e+35 2.217115459469586281e+35 1.008704823876372771e+06 1.991514327065652594e+02
-7.582411886658519506e+00 5.685550870103669044e+35 2.336422264834897444e+35 1.008706444394077407e+06 2.003951164989150016e+02
-7.580644769215723500e+00 5.741723248453427286e+35 2.462806299872580426e+35 1.008708078301351983e+06 2.016543745698560315e+02
-7.578665188048034906e+00 5.807361682667476664e+35 2.615228399171026025e+35 1.008709909041485633e+06 2.030693311230037637e+02
-7.576442361183580942e+00 5.878800717304307508e+35 2.773197310838538709e+35 1.008711958649338107e+06 2.046632585773983806e+02
-7.574232104467228055e+00 5.953715419488594757e+35 2.945258144740831705e+35 1.008713989756903145e+06 2.062509476664247643e+02
-7.572020201332634315e+00 6.032029292194253078e+35 3.123049796096489536e+35 1.008716020872523659e+06 2.078459964358085870e+02
-7.569803262391360477e+00 6.115292681085064537e+35 3.305969766667102950e+35 1.008718064238165971e+06 2.094508735568394115e+02
-7.567573574633570388e+00 6.200763295696877026e+35 3.496700810518654681e+35 1.008720119760729256e+06 2.110696669939024730e+02
-7.564976999841746874e+00 6.304514327661281922e+35 3.724063043241818261e+35 1.008722519653385505e+06 2.129607640618278310e+02
-7.562187237926991656e+00 6.417286723182797352e+35 3.978700407885546378e+35 1.008725107186757377e+06 2.150033932749829546e+02
-7.559382589388405904e+00 6.532987705650199621e+35 4.244249581548792921e+35 1.008727710399334203e+06 2.170642168488326433e+02
-7.556553080255980603e+00 6.660964639343278619e+35 4.514867080975047533e+35 1.008730339169869199e+06 2.191445632385949125e+02
-7.553679363438277505e+00 6.816317320000047111e+35 4.785986401357739377e+35 1.008733010978932609e+06 2.212654342503762450e+02
-7.550228906038682908e+00 6.945581185965051486e+35 5.157649812071069479e+35 1.008736219595928909e+06 2.238206044279654918e+02
-7.546739753175643273e+00 7.106359570466462152e+35 5.530301154695935684e+35 1.008739482908064383e+06 2.264054019847609993e+02
-7.542526207631453872e+00 7.301397979585070695e+35 5.998115849361348226e+35 1.008743456745981472e+06 2.295473912768234186e+02
-7.538248386554187164e+00 7.512713918899522811e+35 6.484624817660516085e+35 1.008747505291888607e+06 2.327539239508565174e+02
-7.533855428584502079e+00 7.747533265267821883e+35 6.995527840189109135e+35 1.008751685558055760e+06 2.360614838463901322e+02
-7.528321817168034613e+00 8.039919615370542329e+35 7.669091361702462757e+35 1.008757005523214815e+06 2.402426409969920655e+02
-7.522606535465456545e+00 8.361819793754591569e+35 8.387361393697519777e+35 1.008762554754385026e+06 2.445880030383366375e+02
-7.515655327704735100e+00 8.770624324968234985e+35 9.295569213492941730e+35 1.008769371468645288e+06 2.499150780941546941e+02
-7.508387219670112245e+00 9.223351650305935264e+35 1.028336527662962380e+36 1.008776607778785285e+06 2.555306598073301529e+02
-7.499806377818458714e+00 9.800295125791822212e+35 1.150032217479981971e+36 1.008785259235202451e+06 2.622269900200666370e+02
-7.489345226567820646e+00 1.057038042611466585e+36 1.305990394205701658e+36 1.008796035575662274e+06 2.704170432543507445e+02
-7.477079333897563629e+00 1.157448108114620574e+36 1.500224991797099807e+36 1.008808899535504635e+06 2.800719317110676343e+02
-7.464323491920367815e+00 1.273886874037722214e+36 1.715693949952687846e+36 1.008822488660554867e+06 2.900731261408783439e+02
-7.450645464894478209e+00 1.413339813709958860e+36 1.963725222612134425e+36 1.008837212811895413e+06 3.008013333615793385e+02
-7.436917423809063621e+00 1.567797610286644536e+36 2.229870760468238149e+36 1.008852251329779509e+06 3.114215229366010931e+02
-7.424126543322927319e+00 1.724962980221336750e+36 2.494839887933460008e+36 1.008866370104911621e+06 3.212947052890467035e+02
-7.411588962771929801e+00 1.889794067550578676e+36 2.770301759431894121e+36 1.008880231872150209e+06 3.310231904069677284e+02
-7.398847014366765507e+00 2.070670529427770927e+36 3.065517906258016853e+36 1.008894342340314412e+06 3.409472462201995313e+02
-7.385472852474777028e+00 2.270778427458989710e+36 3.391065766161516059e+36 1.008909204277016222e+06 3.513675817997253716e+02
-7.371007816545898095e+00 2.500392982801555022e+36 3.760435800405380690e+36 1.008925358326073270e+06 3.626250186552188097e+02
-7.357279156407457776e+00 2.730889242968890016e+36 4.126995936886120362e+36 1.008940776823973632e+06 3.732875858065995089e+02
-7.344306655926629901e+00 2.961050046220958828e+36 4.486996545670683642e+36 1.008955417688419577e+06 3.833658776476150933e+02
-7.331509739873581566e+00 3.198824111084154728e+36 4.854569278482917013e+36 1.008969950798467500e+06 3.932958694057459184e+02
-7.318457401590421796e+00 3.453486373728031909e+36 5.241420239424908174e+36 1.008984879479802446e+06 4.033987895287684182e+02
-7.304745583678595722e+00 3.733007594138585383e+36 5.660324822651923926e+36 1.009000669760831748e+06 4.139809409295287423e+02
-7.289925302102346905e+00 4.049546219563118155e+36 6.126502382307239068e+36 1.009017896038565086e+06 4.253342014143632923e+02
-7.273450761887943372e+00 4.420005561899788872e+36 6.660354937322226122e+36 1.009037203118959325e+06 4.379050844000062170e+02
-7.258070386684266850e+00 4.781312037307817647e+36 7.173147508986974690e+36 1.009055347639100626e+06 4.495916268131264246e+02
